"","x"
"2229",0.000325907408113606
"2230",0.000332504197486891
"2231",0.00035709613747297
"2232",0.000272823124515165
"2233",0.000274244474365976
"2234",0.00024897139790608
"2235",0.000392408869662293
"2236",0.000346787976204025
"2237",0.000325724870320842
"2238",0.000517230749214779
"2239",0.000385844585013377
"2240",0.00055432998097312
"2241",0.000585250020418757
"2242",0.000626663783680464
"2243",0.00053940894752658
"2244",0.000635194411917923
"2245",0.000757443885304964
"2246",0.000845140147052836
"2247",0.000701618878510062
"2248",0.000482305229467344
"2249",0.000373385111444284
"2250",0.000329337201886563
"2251",0.000304117309852497
"2252",0.000318459711247282
"2253",0.000243074825638041
"2254",0.000288446549965675
"2255",0.000322194028206804
"2256",0.000379915988327063
"2257",0.000538968937352071
"2258",0.000695602612274412
"2259",0.000892479593539983
"2260",0.000665384970804212
"2261",0.000451100795249345
"2262",0.000628484585134604
"2263",0.000611331195353648
"2264",0.000768963779031139
"2265",0.000753849462760587
"2266",0.000796771468126037
"2267",0.000786249726356072
"2268",0.000715832150950767
"2269",0.000782933738326749
"2270",0.000754950823000222
"2271",0.000533788577709358
"2272",0.000493367622539544
"2273",0.000607999684853424
"2274",0.000824470677708566
"2275",0.000778224901486021
"2276",0.000666063391849215
"2277",0.000692140929814159
"2278",0.000643514943433427
"2279",0.000494714954540925
"2280",0.000402292224748007
"2281",0.000702196652399833
"2282",0.0004770900071748
"2283",0.000436201797999179
"2284",0.000522516721829166
"2285",0.000386763557358078
"2286",0.000437839073265924
"2287",0.000395236477125081
"2288",0.000517613849712499
"2289",0.000444930499856157
"2290",0.00057436475805559
"2291",0.000315453028495977
"2292",0.000480619845060327
"2293",0.000396044741683071
"2294",0.0004319614740909
"2295",0.000370969124177633
"2296",0.000380035924123162
"2297",0.000426574903929392
"2298",0.000417770766256894
"2299",0.000440348822021838
"2300",0.000762392375431331
"2301",0.000417967177223441
"2302",0.000569390633487263
"2303",0.000563052844716372
"2304",0.000467720683224222
"2305",0.000588647133967656
"2306",0.000437519392481243
"2307",0.000523567223814505
"2308",0.000777730107479847
"2309",0.000531323929831927
"2310",0.00038015283857245
"2311",0.000378195962997829
"2312",0.000427256859275181
"2313",0.000514950849138277
"2314",0.00049702926969689
"2315",0.000464122703795021
"2316",0.000307515481069082
"2317",0.000337415036309229
"2318",0.000486874709443725
"2319",0.000322396842149547
"2320",0.000400836455966967
"2321",0.000313098838198041
"2322",0.000471268438181414
"2323",0.000377855622559311
"2324",0.000410522867530353
"2325",0.000337675083792006
"2326",0.000404482970506293
"2327",0.000398829313938643
"2328",0.000408918026254503
"2329",0.000528129028372364
"2330",0.000493113843234975
"2331",0.000465466695125173
"2332",0.000436501514988032
"2333",0.000402349445648923
"2334",0.000366462853118384
"2335",0.000436051310091313
"2336",0.000462602298407121
"2337",0.00068052997339119
"2338",0.000568157033521793
"2339",0.00040371938393067
"2340",0.000367283618647702
"2341",0.000577835461911602
"2342",0.000449895940766589
"2343",0.000420501607661545
"2344",0.000347723307151629
"2345",0.000409282760853644
"2346",0.000511638476077126
"2347",0.000415795542554182
"2348",0.000264381087910852
"2349",0.000265582974948563
"2350",0.000313374039485048
"2351",0.000305236702718529
"2352",0.000382612792248697
"2353",0.000325482312196782
"2354",0.000361284015835991
"2355",0.000437401064687812
"2356",0.000321998925751025
"2357",0.000314750802673655
"2358",0.000416212184278312
"2359",0.000344262277359155
"2360",0.000330656031467061
"2361",0.00038011041829295
"2362",0.00047215711078442
"2363",0.00042450186455449
"2364",0.000420238148831409
"2365",0.00037109727635534
"2366",0.000419354555133285
"2367",0.000312676988955048
"2368",0.000408181348476079
"2369",0.000413623918992833
"2370",0.000288666993129073
"2371",0.000506747227242662
"2372",0.000377005603550973
"2373",0.000320272002791462
"2374",0.000298748233429338
"2375",0.000305619300610886
"2376",0.000344075848539723
"2377",0.000386357442009672
"2378",0.000389008984252738
"2379",0.000439932407865329
"2380",0.000531810034494456
"2381",0.000370800755365588
"2382",0.000378121465054548
"2383",0.000445443544696865
"2384",0.000636714490909662
"2385",0.000457640195755729
"2386",0.000450797705685895
"2387",0.000377479889873629
"2388",0.000298222422889671
"2389",0.000323799091723586
"2390",0.00028775429054165
"2391",0.000315848473203264
"2392",0.000287602022598311
"2393",0.000450257426517143
"2394",0.000404241850116041
"2395",0.000306374140575494
"2396",0.000402874616626098
"2397",0.000407935187223706
"2398",0.00045839211786682
"2399",0.000354873226232462
"2400",0.000558260488702189
"2401",0.000394664357929611
"2402",0.00032658786802354
"2403",0.000396571039917589
"2404",0.000368323466406019
"2405",0.000360654308059018
"2406",0.000401168542381679
"2407",0.000398396066484862
"2408",0.000310058396848812
"2409",0.000501109005305825
"2410",0.000523940842756217
"2411",0.000414302187938465
"2412",0.000367485744324119
"2413",0.000348189679831086
"2414",0.000377333311680476
"2415",0.000592644475513559
"2416",0.000532154175056545
"2417",0.000950606546763927
"2418",0.00122410109831366
"2419",0.000832080508704511
"2420",0.00126862589029251
"2421",0.000803912628146572
"2422",0.00064564269206284
"2423",0.000678473694904693
"2424",0.000752906207785216
"2425",0.000759077104767691
"2426",0.000700706100750423
"2427",0.000572154873633037
"2428",0.000467936913422986
"2429",0.000609762673670807
"2430",0.000744037298814737
"2431",0.000517263939586668
"2432",0.000459670426540657
"2433",0.000518591594766079
"2434",0.000545943946896067
"2435",0.000816226692503041
"2436",0.000690996050524851
"2437",0.000595999606266417
"2438",0.000587820693604712
"2439",0.000571851394759124
"2440",0.000687586091852787
"2441",0.00057833018008289
"2442",0.000633040869286599
"2443",0.000733117655805963
"2444",0.000592914271717645
"2445",0.000693636562697521
"2446",0.000788288406543262
"2447",0.000531225782397363
"2448",0.000570082270978031
"2449",0.000714875116526136
"2450",0.00064384890697258
"2451",0.000521974123398601
"2452",0.000421153234627125
"2453",0.000513269329384043
"2454",0.000584890615792476
"2455",0.000569042769705404
"2456",0.000591955022845496
"2457",0.000722242413305783
